messageID,user,role,message,groupID,fileID,date,time,seanceID
214,192267.0,Driver,on fini l'activité ducoup?,27,8ff07ecb-9b6a-4032-b484-e88511323d3c,2024-10-09,04:37:51,1
215,205262.0,Navigator,ok,27,8ff07ecb-9b6a-4032-b484-e88511323d3c,2024-10-09,04:37:58,1
216,190642.0,Navigator,t puissant en info ?,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:41:39,1
217,183107.0,Driver,non jsuis pas puissant ,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:41:51,1
218,190642.0,Navigator,😂,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:42:50,1
219,183107.0,Driver, toi t puissant en info ?,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:45:39,1
220,190642.0,Navigator,nn je suis eclater,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:46:03,1
221,183107.0,Driver,tu vois cque j'écris la ?,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:47:38,1
222,183107.0,Driver,dans le éditeur,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:47:42,1
223,190642.0,Navigator,ouai,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:48:12,1
224,183107.0,Driver,écrit un truc pour voir si jvois,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:48:25,1
225,190642.0,Navigator,t qui leve toi pour voir 😂,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:48:37,1
226,183107.0,Driver,t ou dans la salle?,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:49:11,1
227,190642.0,Navigator,ta un t-shirt vert ?,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:49:16,1
228,183107.0,Driver,ouais c moi,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:49:21,1
229,183107.0,Driver,toi t qui ?,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:49:23,1
230,190642.0,Navigator,au fond ,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:49:29,1
231,190642.0,Driver,😂 😂 😂 pk ta donner la main attend,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:50:24,1
232,183107.0,Navigator,ta demandé ,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:50:40,1
233,190642.0,Driver,ct pas moi c le moukate de tar scooter moi 😂,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:50:57,1
234,183107.0,Navigator,t puissant quand meme,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:52:29,1
235,190642.0,Driver,nn je copier sur mon pote 😂,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:53:11,1
236,190642.0,Driver,je fais finir moi ,28,9ebf8cac-6032-47cb-bc47-93a67e148592,2024-10-07,06:53:50,1
237,158073.0,Driver,^^,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:23:13,1
238,184232.0,Navigator,Merde j’ai oublié qu’on etait 2,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:27:12,1
239,158073.0,Driver,pas grave ,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:27:24,1
240,158073.0,Driver,moi je suis nul en programmation T_T,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:27:44,1
241,184232.0,Navigator,Tu veux pas bosser un peu xD j’ai grave la flemme,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:28:30,1
242,158073.0,Driver,on est 2 xD,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:29:04,1
243,184232.0,Navigator,J’ai fini si ta des questions n’hésite pas ,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:32:07,1
244,158073.0,Driver,le True et le False c'est pour dire que ils sont égaux ?,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:33:01,1
245,158073.0,Driver,si ils sont egaux ou pas,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:33:20,1
246,184232.0,Navigator,"Non c’est la réponse qu’il va renvoyer, True ils sont les même nombre d’éléments, False : il n’ont pas le même nombre",29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:34:08,1
247,158073.0,Driver,ok :D,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:34:33,1
248,184232.0,Navigator,En faite c’est que la longueur des tableaux qui faut comparer ,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:34:37,1
249,184232.0,Navigator,Att peut être que j’ai mal lue la consigne,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:35:09,1
250,158073.0,Driver,o_o,29,a4a4d868-773b-49be-996c-33760736bd1a,2024-10-09,04:36:10,1
251,146853.0,Driver,slt ! ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:23:34,1
252,184492.0,Navigator,salut,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:24:01,1
253,146853.0,Driver,ca va ? ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:24:19,1
254,184492.0,Navigator,oui ça va et toi ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:24:40,1
255,146853.0,Driver,tranquille ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:25:07,1
256,146853.0,Driver,tu sais plus ou moins comment faire ? ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:25:24,1
257,184492.0,Navigator,Je ne suis pas très fort en info ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:25:29,1
258,146853.0,Driver,on est deux tkt j'ai une vague idée de comment faire mais je sais pas comment réellement le faire,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:26:01,1
259,146853.0,Driver,deja tu comprends ce que j'ai écris,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:26:19,1
260,146853.0,Driver,? ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:26:21,1
261,184492.0,Navigator,ouais ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:26:50,1
262,184492.0,Navigator,faut mettre la longueur du tableau noramlement ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:29:14,1
263,146853.0,Driver,mais faut faire pour les deux non ? ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:29:49,1
264,184492.0,Navigator,oui je pense mais il y'a aussi le truc de la position,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:31:20,1
265,146853.0,Navigator,ah ouais voila c ca que je chercher a faire avec le if je suis trop nul j'arrive pas a retenir certain truc essentiel ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:34:06,1
266,184492.0,Navigator,c'est pas grave ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:35:26,1
267,184492.0,Navigator,il faut mettre le (i) a coter d'append,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:35:52,1
268,146853.0,Driver,je sais pas si ca sert vrmt a qqch,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:36:24,1
269,146853.0,Driver,en théorie ca pourrait marcher ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:36:34,1
270,146853.0,Driver,le seul probleme devrait etre le for ,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:36:53,1
271,146853.0,Driver,je sais pas tu es qui mais si tu veux je peux essayer et t'envoyer mais faut echanger nos contact,30,b225b528-e48d-48a5-b368-b5470b2bcfa0,2024-10-09,04:37:45,1
272,186927.0,Driver,slt,31,b9026c69-2858-4664-ac56-94d44966b1e8,2024-10-09,04:23:28,1
273,158569.0,Navigator,yoo,31,b9026c69-2858-4664-ac56-94d44966b1e8,2024-10-09,04:23:45,1
274,186927.0,Driver,bah voila,31,b9026c69-2858-4664-ac56-94d44966b1e8,2024-10-09,04:29:36,1
275,186927.0,Driver,je sait pas comment je te donne la main,31,b9026c69-2858-4664-ac56-94d44966b1e8,2024-10-09,04:29:53,1
276,186927.0,Navigator,on fini l'activité ?,31,b9026c69-2858-4664-ac56-94d44966b1e8,2024-10-09,04:32:55,1
277,158569.0,Driver,"normalement, non",31,b9026c69-2858-4664-ac56-94d44966b1e8,2024-10-09,04:33:24,1
278,158569.0,Driver,ils faut mettre les exemples d'appels à au fonction,31,b9026c69-2858-4664-ac56-94d44966b1e8,2024-10-09,04:33:49,1
279,186927.0,Navigator,ah oui bien vu,31,b9026c69-2858-4664-ac56-94d44966b1e8,2024-10-09,04:34:11,1
280,186927.0,Navigator,tu peux les mettres ?,31,b9026c69-2858-4664-ac56-94d44966b1e8,2024-10-09,04:34:37,1
281,177511.0,Driver,salam il faudrait que tu écris en légende ,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:23:44,1
282,144773.0,Navigator,???,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:24:15,1
283,177511.0,Driver,non tqt je commence à écrire le programme,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:24:38,1
284,144773.0,Navigator,on t'as dit deux tableaux [],32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:25:40,1
285,177511.0,Driver,"oui a , b sont les tableaux en paramètres tqt ",32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:26:00,1
286,177511.0,Driver,on suppose les deux tabs de mêmes tailles ,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:26:30,1
287,177511.0,Driver,tu trouves comment ,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:28:50,1
288,144773.0,Navigator,explique ce que tu fait ,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:29:06,1
289,177511.0,Driver,le tableau a à l'indice 0 parcourt tout les indices ,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:30:14,1
290,177511.0,Driver,du tableau B et vérifie si c'est égaux,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:30:34,1
291,177511.0,Driver,les doubles boucles ça marche mal ? ,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:32:43,1
292,177511.0,Driver,il faut renvoyer un tableau,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:32:59,1
293,177511.0,Driver,tu veux prendre la main ?,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:35:44,1
294,144773.0,Navigator,on met finir l'activité ,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:37:40,1
295,177511.0,Driver,ah ouais tu sais pas faire une fonction ,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:37:46,1
296,177511.0,Driver,bon ouais on finis ,32,c2db6ea9-7afc-4b20-817a-aeba2f1a7f20,2024-10-09,04:38:39,1
297,184737.0,Driver,yo,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:27:23,1
298,182347.0,Navigator,"for i in range(0,len(list_1) : ?",33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:27:26,1
299,182347.0,Navigator,yo,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:27:28,1
300,184737.0,Driver,Je te mens pas je sais pas quoi faire après ,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:28:43,1
301,182347.0,Navigator,if list_1[i] == liste_2[i] :,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:28:47,1
302,182347.0,Navigator,t'inquiète,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:28:58,1
303,182347.0,Navigator,resultat.append(i) et après en dehors de la boucle tu met return resultat et jpense c'est bon,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:30:00,1
304,184737.0,Driver,comment ?,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:31:33,1
305,182347.0,Navigator,jsais pas comment on execute,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:31:58,1
306,184737.0,Driver,en haut a droite normalement ,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:32:28,1
307,182347.0,Navigator,jcrois faut tu mettes la ligne de test dans le code à la toute fin et après je peux executer,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:33:14,1
308,182347.0,Navigator,pour voir si c'est bon,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:33:17,1
309,182347.0,Navigator,"tu met ça coincide([78,23,12,12,54,32],[67,23,44,12,54,32]",33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:34:29,1
310,182347.0,Navigator,avec une paranthese à la fin,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:34:35,1
311,182347.0,Navigator,copie colle ce qu'il y a dans sur moodle au pire,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:34:52,1
312,184737.0,Driver,juste en dessous de return resultat ?,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:35:02,1
313,182347.0,Navigator,en dehors ,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:35:34,1
314,182347.0,Navigator,juste un cran avant et c'est bon,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:35:42,1
315,184737.0,Driver,c'est bon ,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:36:48,1
316,182347.0,Navigator,enleve le ? entre 67 et 23 dans la deuxième liste,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:37:32,1
317,182347.0,Navigator,et c'est bon ,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:37:34,1
318,182347.0,Navigator,mais au pire c'est grâve jmet finir l'activité ,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:37:57,1
319,182347.0,Navigator,c'est pas grâve*,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:38:04,1
320,184737.0,Driver,c'est bon ,33,c5c9026b-1636-47cf-b8d0-3244a2d6fdad,2024-10-09,04:52:37,1
321,184672.0,Driver,slt ,36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:24:13,1
322,186172.0,Navigator,Slt ,36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:24:21,1
323,184672.0,Driver,tu sais un peut codé ? x),36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:24:43,1
324,186172.0,Navigator,Non sorry x(,36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:25:06,1
325,184672.0,Driver,eh merde x),36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:25:23,1
326,186172.0,Navigator,Et toi ? ,36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:25:29,1
327,184672.0,Driver,J'ai les bases a peut prêt x),36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:26:11,1
328,186172.0,Navigator,Tu sais quoi faire la ?,36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:27:27,1
329,184672.0,Driver,Jvais lire ce qu'il a mis sur moodle voir ce qu'il faut faire ,36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:28:13,1
330,186172.0,Navigator,Je vais faire de mm ,36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:28:37,1
331,184672.0,Driver,vsy,36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:29:56,1
332,186172.0,Navigator,"Je crois qu’elle est aux tableaux, les consignes ",36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:30:40,1
333,184672.0,Driver,"yep , j'essaie de bien comprendre la consigne x)",36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:31:26,1
334,184672.0,Driver,"si jamais tu as une idée , hésite pas ",36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:34:59,1
335,186172.0,Navigator,Bon bin désolé :( ,36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:36:01,1
336,184672.0,Driver,pas de soucis x),36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:36:27,1
337,184672.0,Driver,tu as qui dans l'amphi d'ailleurs ? x) ,36,c92d83c8-bc3b-44ba-bb31-cd58b1c38f67,2024-10-09,04:36:51,1
338,182567.0,Driver,salut,37,ca4cdaa4-996a-4825-806a-578e0c796524,2024-10-09,04:25:45,1
339,144245.0,Driver,salut,40,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:19:56,1
340,165681.0,Navigator,Salut,40,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:22:29,1
341,144245.0,Driver,tu commence en premiere,40,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:23:59,1
342,165681.0,Navigator,Franchement je ne suis pas très bon mais si tu veux je peux essayer,40,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:24:40,1
343,144245.0,Driver,d'accord,40,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:24:59,1
344,165681.0,Driver,"Je bloque à partir de là, est ce qur tu aurais une idée pour nous faire avancer",40,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:29:32,1
345,165681.0,Driver,Tu peux prendre la main si tu veux,40,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:30:33,1
346,144245.0,Driver,eéxuter,40,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:36:37,1
347,165681.0,Navigator,Tu peux prendre la main si tu veux,40,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,05:08:18,1
348,141469.0,Driver,si t as des idee ou tu veut la main fait peter,41,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:25:03,1
349,190037.0,Navigator,ouais je réfléchis j'ai rien là,41,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:25:36,1
350,141469.0,Driver,ok trkl je teste des truck tjr ,41,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:27:06,1
351,190037.0,Navigator,👍,41,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:27:22,1
352,190037.0,Driver,lébon nn,41,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:32:10,1
353,141469.0,Navigator,ou gain exécuter ?,41,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:32:48,1
354,190037.0,Driver,att,41,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:32:55,1
355,76628.0,Navigator,good morning how are you doing,43,e0174f51-26f1-4b4d-a441-4897aad12986,2024-10-09,04:26:20,1
356,184897.0,Driver,c bon ma couille ? ,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:27:38,1
357,184897.0,Driver,HOOOOO ,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:30:42,1
358,200682.0,Navigator,ouais ,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:31:02,1
359,184897.0,Driver,lest go il parle !!!,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:31:15,1
360,200682.0,Navigator,ya pas de retour a la ligne ou quoi frr,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:31:18,1
361,184897.0,Driver,c bon ducoup ? ,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:31:25,1
362,200682.0,Navigator,non,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:31:32,1
363,184897.0,Driver,ben vasy fait ,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:31:45,1
364,184897.0,Driver,il est trop chau ,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:33:45,1
365,200682.0,Navigator,jsp si c bon,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:34:17,1
366,184897.0,Driver,ya pas de verif si la tab1 est plus grande que la tab 2 ,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:34:53,1
367,184897.0,Driver,ya pas de verif si la tab1 est plus grande que la tab 2 ,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:35:16,1
368,200682.0,Navigator,jsp si c bon,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:35:16,1
369,200682.0,Navigator,ouais js guez,44,e9777fa5-ff5c-440b-9e42-c85fc243d573,2024-10-09,04:35:21,1
370,188487.0,Driver,T'es où dans la salle,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:39:08,1
371,144665.0,Navigator,je suis du coté gauche de la salle ,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:40:42,1
372,188487.0,Driver,devant ou derriere ?,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:41:01,1
373,144665.0,Navigator,au milieux,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:41:16,1
374,144665.0,Navigator,et toi ?,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:41:32,1
375,188487.0,Driver,A gauche au milieu,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:41:54,1
376,188487.0,Driver,tu as compris ce qu'il faut faire ?,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:43:39,1
377,144665.0,Navigator,je crois qu'il faut définir une fonction coincide,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:44:45,1
378,144665.0,Navigator,comme sur le tableau je pense ...,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:45:22,1
379,188487.0,Driver,ahh oui je vois mais je comprends pas comment il faut commencer ,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:46:00,1
380,144665.0,Navigator,bah commence par écrire def coincide (....,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:48:38,1
381,188487.0,Driver,toi aussi tu peux écrire je crois,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:49:49,1
382,188487.0,Driver,rectifie ce que j'écris si jamais ça te semble pas bon,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:50:01,1
383,144665.0,Navigator,Ok,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:50:19,1
384,144665.0,Navigator,je suis pas trop forte en python dsl si je peux pas trop aider !,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:51:28,1
385,188487.0,Driver,je suis vraiment nulle aussi haha,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:51:47,1
386,144665.0,Navigator,ok bon bah salut ! XD,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:52:53,1
387,188487.0,Driver,salut mdrr,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:53:04,1
388,188487.0,Driver,salut mdrr,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:56:43,1
389,144665.0,Navigator,ok bon bah salut ! XD,45,ec6293d5-f6ce-4751-ae75-e373c60b6cba,2024-10-07,06:56:44,1
390,186697.0,Navigator,pareil ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:39:57,1
391,186697.0,Driver,chef on fait quoi ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:42:37,1
392,198017.0,Navigator,Je suis sur le téléphone je peux quasiment rien faire ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:43:00,1
393,186697.0,Driver,on est foutu ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:43:14,1
394,186697.0,Driver,mdr ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:43:19,1
395,198017.0,Navigator,Au pire je regarde sur mon pote ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:43:29,1
396,186697.0,Driver,tqt j'ai un pote c'est un crack il va gerer ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:43:41,1
397,198017.0,Navigator,Ha nikel alors ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:43:56,1
398,198017.0,Navigator,Comment tu t’appelles si non ?,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:44:03,1
399,186697.0,Driver,mehlam et toi ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:44:17,1
400,198017.0,Navigator,Super moi c’est ethan ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:44:30,1
401,186697.0,Driver,enchanté mec !!!!!!!!!,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:44:45,1
402,186697.0,Driver,bon on fait quoi ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:44:56,1
403,198017.0,Navigator,Enchanté ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:44:57,1
404,198017.0,Navigator,Du coup la c’est ton pote qui fait le programme ?,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:45:12,1
405,186697.0,Driver,ouais ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:45:20,1
406,186697.0,Driver,au pire chat gpt,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:45:28,1
407,198017.0,Navigator,Bah du coup on attend non j’ai aucune idée de ce qui ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:45:37,1
408,198017.0,Navigator,,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:45:37,1
409,198017.0,Navigator,Faut faire 😭,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:45:46,1
410,186697.0,Driver,tu vois ce qui est ecris ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:46:37,1
411,198017.0,Navigator,Ouais ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:47:18,1
412,198017.0,Navigator,C’est bon ,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:52:11,1
413,198017.0,Navigator,Je peux ecrire ?,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:52:24,1
414,186697.0,Driver,c'est pas bon mais bon on s'ne fou,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:52:29,1
415,186697.0,Driver,vays,46,eef50f04-1a55-4521-adfc-e1afb4714b17,2024-10-07,06:52:33,1
